valid_losses,et_valid_dice,wt_valid_dice,tc_valid_dice,tc_valid_mean_sens,tc_valid_mean_spec,tc_valid_mean_acc,tc_valid_mean_prec,tc_valid_mean_iou,et_valid_mean_sens,et_valid_mean_spec,et_valid_mean_acc,et_valid_mean_prec,et_valid_mean_iou,wt_valid_mean_sens,wt_valid_mean_spec,wt_valid_mean_acc,wt_valid_mean_prec,wt_valid_mean_iou
0.8720749616622925,0.2565421164035797,0.7546001672744751,0.43283334374427795,0.9158693552017212,0.9635018110275269,0.963979959487915,0.2855997383594513,0.30019649863243103,0.9308934211730957,0.985684871673584,0.9850363731384277,0.6747545599937439,0.6567275524139404,0.826586127281189,0.9551261067390442,0.9554281234741211,0.13444899022579193,0.15694206953048706
0.871349036693573,0.25954246520996094,0.7619437575340271,0.437104731798172,0.9154394268989563,0.9646369218826294,0.9650987982749939,0.28887373208999634,0.3034576177597046,0.9303267598152161,0.9868242144584656,0.9861276745796204,0.6832430958747864,0.6642615795135498,0.826241135597229,0.9562677145004272,0.9565653204917908,0.13609452545642853,0.15884815156459808
0.8692014813423157,0.256082683801651,0.7519199252128601,0.43052229285240173,0.9164425134658813,0.9628245234489441,0.9633141756057739,0.2830181121826172,0.29747462272644043,0.9361631870269775,0.9850797653198242,0.9845401644706726,0.6680790185928345,0.6520373821258545,0.8276604413986206,0.9544411897659302,0.9547562599182129,0.1337689608335495,0.15620018541812897
0.8648936152458191,0.2630053758621216,0.7491455078125,0.43930310010910034,0.9137567281723022,0.964871883392334,0.9652751088142395,0.29254990816116333,0.3073095977306366,0.9033596515655518,0.986458957195282,0.9851037263870239,0.6758096814155579,0.6500150561332703,0.824380099773407,0.956529974937439,0.9567930102348328,0.1387820988893509,0.16188541054725647
0.8564184308052063,0.24732232093811035,0.7156121134757996,0.4145660102367401,0.9139973521232605,0.9573606252670288,0.9577745199203491,0.2719791531562805,0.28582271933555603,0.9399261474609375,0.9794260263442993,0.9787152409553528,0.6327835917472839,0.6160023808479309,0.8252736926078796,0.9490036964416504,0.949276328086853,0.12980017066001892,0.15145476162433624
0.842405378818512,0.24597005546092987,0.7327065467834473,0.4170943796634674,0.9211424589157104,0.9613448977470398,0.9618726372718811,0.27252480387687683,0.28680193424224854,0.9357795119285583,0.983564555644989,0.9830886721611023,0.6432193517684937,0.6282647848129272,0.8322626948356628,0.9530168771743774,0.9533446431159973,0.12820160388946533,0.14971978962421417
0.8202901482582092,0.30771803855895996,0.8178723454475403,0.4997861087322235,0.8797156810760498,0.9746553301811218,0.974641740322113,0.35044851899147034,0.3586149513721466,0.8430168032646179,0.9952203035354614,0.9920806884765625,0.803134024143219,0.7329496741294861,0.792290985584259,0.9664566516876221,0.9665352702140808,0.17016679048538208,0.19398483633995056
0.7900460958480835,0.28523534536361694,0.7680516839027405,0.45916488766670227,0.8906053304672241,0.969247043132782,0.9691936373710632,0.31428754329681396,0.3269999921321869,0.8866539597511292,0.9903116226196289,0.9877317547798157,0.7276063561439514,0.6830655932426453,0.8121105432510376,0.9611561298370361,0.9612870812416077,0.1539110243320465,0.1789916455745697
0.7503268718719482,0.30273011326789856,0.7934906482696533,0.49775272607803345,0.8664898872375488,0.9747714400291443,0.9746788740158081,0.350908100605011,0.3628050684928894,0.8164944052696228,0.9946756958961487,0.9908608198165894,0.7892669439315796,0.7085133790969849,0.7778401374816895,0.9665574431419373,0.9665700197219849,0.16640284657478333,0.19246964156627655
0.7009250521659851,0.32193344831466675,0.8119354248046875,0.508926510810852,0.8641446232795715,0.9762813448905945,0.9760046601295471,0.3635423481464386,0.3701424300670624,0.8237195611000061,0.9961453080177307,0.9920997023582458,0.8205258250236511,0.73359215259552,0.7925565838813782,0.9682016372680664,0.9682573676109314,0.1786523461341858,0.20504188537597656
0.7022678852081299,0.21188470721244812,0.6284492611885071,0.35773131251335144,0.9124624133110046,0.9435046315193176,0.9440146088600159,0.23092767596244812,0.2424248307943344,0.927186906337738,0.9650883674621582,0.964820146560669,0.5358701944351196,0.5224580764770508,0.826292097568512,0.935195803642273,0.9355323314666748,0.10937505960464478,0.12760551273822784
0.6086625456809998,0.3080295920372009,0.7929248213768005,0.49005812406539917,0.8666068315505981,0.9748104214668274,0.9746216535568237,0.35599827766418457,0.35544541478157043,0.827021598815918,0.9948608875274658,0.9909752607345581,0.7957113981246948,0.7120867371559143,0.7941625714302063,0.9667903780937195,0.9668905138969421,0.18056097626686096,0.1959499567747116
0.5689229965209961,0.32153627276420593,0.8115177750587463,0.5203900933265686,0.8736931681632996,0.9773923754692078,0.9772830009460449,0.3702310025691986,0.38338249921798706,0.8083723187446594,0.9967699646949768,0.9922930598258972,0.8297253251075745,0.7331808805465698,0.7937684059143066,0.9692453742027283,0.9693305492401123,0.17777612805366516,0.20633521676063538
0.5426782369613647,0.3591168224811554,0.7778892517089844,0.5646926164627075,0.8484789133071899,0.9825946688652039,0.9820717573165894,0.424417108297348,0.42943045496940613,0.7135775685310364,0.9985218644142151,0.9902482032775879,0.8718004822731018,0.6835469603538513,0.7783504724502563,0.9746419787406921,0.9745934009552002,0.20585855841636658,0.23722732067108154
0.5277189612388611,0.3289979100227356,0.8148569464683533,0.5319268703460693,0.8817561864852905,0.9781651496887207,0.9781266450881958,0.3792465925216675,0.39389804005622864,0.8020086288452148,0.9971358776092529,0.9923667311668396,0.8404046297073364,0.7375019192695618,0.7999147772789001,0.969961404800415,0.9700706005096436,0.18228787183761597,0.21184998750686646
0.5152508020401001,0.3756425678730011,0.7699590921401978,0.5889237523078918,0.8503783345222473,0.9834722280502319,0.9830000996589661,0.44343969225883484,0.4490719437599182,0.6957608461380005,0.9987242221832275,0.9898961782455444,0.8864235877990723,0.6713906526565552,0.7798365950584412,0.9754694700241089,0.975447416305542,0.2159287929534912,0.24883897602558136
0.505615770816803,0.3642771244049072,0.8054888844490051,0.5701812505722046,0.8619945049285889,0.9817992448806763,0.9814375638961792,0.4219764471054077,0.42940229177474976,0.7458285689353943,0.9987636208534241,0.9917374849319458,0.8907719254493713,0.7180827856063843,0.7924031615257263,0.9737534523010254,0.9737797379493713,0.20783749222755432,0.23862378299236298
0.501693844795227,0.3635677695274353,0.8103057146072388,0.569748044013977,0.8610103726387024,0.9817299842834473,0.9813443422317505,0.42251837253570557,0.4290640950202942,0.7505069971084595,0.9988862872123718,0.992039144039154,0.8956039547920227,0.7251666188240051,0.7889299988746643,0.9736638069152832,0.9736458659172058,0.20843739807605743,0.23820608854293823
0.5005664825439453,0.35690826177597046,0.8175176978111267,0.5612714290618896,0.8656738996505737,0.9811739325523376,0.9808191657066345,0.41262269020080566,0.42113959789276123,0.7666731476783752,0.9987149834632874,0.9922922253608704,0.8858798146247864,0.7339995503425598,0.7932526469230652,0.9731022715568542,0.9731035232543945,0.2025289535522461,0.2331719696521759
0.4999738037586212,0.35631367564201355,0.8184580206871033,0.5613791942596436,0.8674598932266235,0.9810899496078491,0.9807623028755188,0.41209375858306885,0.42130324244499207,0.7685668468475342,0.9986795783042908,0.992336094379425,0.8850706815719604,0.7353081703186035,0.7940121293067932,0.9729999303817749,0.9730075597763062,0.20212700963020325,0.23273400962352753
0.4999738037586212,0.35631367564201355,0.8184580206871033,0.5613791942596436,0.8674598932266235,0.9810899496078491,0.9807623028755188,0.41209375858306885,0.42130324244499207,0.7685668468475342,0.9986795783042908,0.992336094379425,0.8850706815719604,0.7353081703186035,0.7940121293067932,0.9729999303817749,0.9730075597763062,0.20212700963020325,0.23273400962352753
0.4993036687374115,0.3597123622894287,0.8144123554229736,0.5655043721199036,0.8643911480903625,0.9815245270729065,0.9811574816703796,0.417346715927124,0.42557355761528015,0.7589262127876282,0.998798668384552,0.9921108484268188,0.8891791701316833,0.729492723941803,0.7917362451553345,0.9734494090080261,0.973442018032074,0.20492056012153625,0.23551884293556213
0.4977424144744873,0.3578138053417206,0.8167490363121033,0.5646733641624451,0.8689311146736145,0.9813144207000732,0.9810073971748352,0.41510555148124695,0.424856036901474,0.7642785310745239,0.9986911416053772,0.9921786189079285,0.885918140411377,0.7324751019477844,0.7943077087402344,0.9731976389884949,0.9732066988945007,0.20367589592933655,0.2340482622385025
0.4981289207935333,0.35839998722076416,0.8054047226905823,0.566059947013855,0.8707008361816406,0.9813284277915955,0.9810266494750977,0.4159495532512665,0.42714622616767883,0.7548080682754517,0.9982958436012268,0.9914563298225403,0.8745959401130676,0.7163169980049133,0.7957360148429871,0.9731993675231934,0.9732106924057007,0.20377419888973236,0.23489134013652802
0.4913364052772522,0.3732733726501465,0.7942793965339661,0.5785613656044006,0.8577892780303955,0.9833170175552368,0.9827577471733093,0.4326290488243103,0.43971145153045654,0.7280827164649963,0.9990056753158569,0.9907050132751465,0.8886824250221252,0.6987550854682922,0.7949168086051941,0.9753368496894836,0.97530198097229,0.21367722749710083,0.24674254655838013
0.4892541766166687,0.4039986729621887,0.7397015690803528,0.6166468262672424,0.8167554140090942,0.9861935973167419,0.9853290915489197,0.4945162236690521,0.4814896583557129,0.6416472792625427,0.9994671940803528,0.9886561036109924,0.9085391759872437,0.6323686242103577,0.7524459958076477,0.9782452583312988,0.9780076742172241,0.2489967793226242,0.2743273079395294
0.49002259969711304,0.3931357264518738,0.7330344319343567,0.6009702086448669,0.8040997385978699,0.986329972743988,0.9851853251457214,0.47592082619667053,0.46535640954971313,0.6335033178329468,0.9995084404945374,0.988274097442627,0.8977959156036377,0.6247053146362305,0.7476703524589539,0.9786096215248108,0.9782798290252686,0.2343004047870636,0.2645321488380432
0.47394341230392456,0.3706413805484772,0.8151351809501648,0.5810779333114624,0.8750452399253845,0.9815539121627808,0.9813252091407776,0.43283456563949585,0.43923139572143555,0.7595597505569458,0.9985657334327698,0.9920382499694824,0.8966682553291321,0.7290626764297485,0.7962742447853088,0.9733683466911316,0.9733887314796448,0.2164943665266037,0.2435155063867569
0.47875121235847473,0.3993055522441864,0.7353662848472595,0.6043481230735779,0.8044404983520508,0.986024796962738,0.9849144816398621,0.4815118610858917,0.46978506445884705,0.6407033205032349,0.9993888735771179,0.9885063767433167,0.8991788029670715,0.6298272609710693,0.7426406145095825,0.9782835245132446,0.9779019951820374,0.24240915477275848,0.2703266739845276
0.4723254442214966,0.36571499705314636,0.7981682419776917,0.5694044828414917,0.8660317659378052,0.9824193716049194,0.9820421934127808,0.4235481023788452,0.43177586793899536,0.7590929865837097,0.9979009032249451,0.990987241268158,0.8544229865074158,0.707197904586792,0.8013133406639099,0.9745326638221741,0.9745802879333496,0.20988640189170837,0.24136951565742493
0.4744678735733032,0.3996924161911011,0.7362016439437866,0.6063719391822815,0.7871662378311157,0.9872419238090515,0.9857893586158752,0.4987916350364685,0.4755663573741913,0.648813784122467,0.9990426898002625,0.988403856754303,0.8847194314002991,0.6312447786331177,0.7174263596534729,0.9800298810005188,0.979391872882843,0.24795851111412048,0.2721599340438843
0.44600650668144226,0.5339081287384033,0.6919069886207581,0.6816332936286926,0.7402153611183167,0.9941197633743286,0.9919561147689819,0.6296866536140442,0.5644463896751404,0.5721644759178162,0.999468207359314,0.9852227568626404,0.9037495851516724,0.561729371547699,0.7222396731376648,0.9879502058029175,0.9873710870742798,0.36694979667663574,0.39793655276298523
0.41943323612213135,0.5554292798042297,0.7587493658065796,0.7060425877571106,0.7831800580024719,0.994377851486206,0.9927895069122314,0.6375559568405151,0.5947896242141724,0.6738852262496948,0.9990051984786987,0.9883930683135986,0.8909468054771423,0.6445101499557495,0.7529872059822083,0.9882352948188782,0.9878759980201721,0.3764784336090088,0.4188801050186157
0.40128016471862793,0.5937921404838562,0.7899601459503174,0.7278546690940857,0.7752761244773865,0.9952390789985657,0.9935704469680786,0.6806073188781738,0.6184002757072449,0.711743175983429,0.9991894960403442,0.990248441696167,0.9054378867149353,0.6902388334274292,0.7611834406852722,0.9891737699508667,0.9888491034507751,0.4147278070449829,0.4552338719367981
0.3904702365398407,0.6708570718765259,0.7610969543457031,0.7335687875747681,0.6726251840591431,0.9982354044914246,0.9943174719810486,0.7766552567481995,0.6181197762489319,0.6616827249526978,0.9994388818740845,0.988747775554657,0.91937255859375,0.650641679763794,0.7147223949432373,0.9940939545631409,0.9934172034263611,0.5180803537368774,0.5384737253189087
0.38357725739479065,0.5920945405960083,0.8097987771034241,0.737659215927124,0.7823194265365601,0.9951196312904358,0.9934907555580139,0.6890134811401367,0.6290553212165833,0.7379205226898193,0.9990184903144836,0.991334855556488,0.9102110862731934,0.7167965173721313,0.7484899163246155,0.9893311858177185,0.988892138004303,0.42077210545539856,0.4538435935974121
0.3700745701789856,0.6281806230545044,0.8226813673973083,0.7465112209320068,0.7687597870826721,0.9962785840034485,0.9941698312759399,0.7105335593223572,0.6398064494132996,0.7660322785377502,0.9988508820533752,0.9922364950180054,0.898520290851593,0.7373966574668884,0.7646476626396179,0.9909800887107849,0.9906065464019775,0.44730424880981445,0.4942496418952942
0.36499470472335815,0.6740549206733704,0.8397530317306519,0.7418726682662964,0.7018822431564331,0.9978634715080261,0.9942800402641296,0.7625356316566467,0.6296358704566956,0.7980989813804626,0.9985988736152649,0.9931080937385559,0.895394504070282,0.7618820071220398,0.7399521470069885,0.9937760233879089,0.9931877851486206,0.5093775987625122,0.5450025200843811
0.36365464329719543,0.6360096335411072,0.8337440490722656,0.7584943771362305,0.7688335180282593,0.9965399503707886,0.9943971633911133,0.728359043598175,0.6533895134925842,0.7837340831756592,0.9987108111381531,0.9928025007247925,0.9015513062477112,0.7533828020095825,0.7591703534126282,0.9913026094436646,0.9908701181411743,0.4590495228767395,0.5017902851104736
0.36332178115844727,0.6378595232963562,0.8370035290718079,0.7565537095069885,0.7646666765213013,0.9966457486152649,0.9943950176239014,0.7267311811447144,0.6508382558822632,0.7924540638923645,0.9986029267311096,0.9929654002189636,0.8956712484359741,0.7579759359359741,0.7581414580345154,0.9915090203285217,0.9910621047019958,0.4604203402996063,0.5040092468261719
0.36332178115844727,0.6378595232963562,0.8370035290718079,0.7565537095069885,0.7646666765213013,0.9966457486152649,0.9943950176239014,0.7267311811447144,0.6508382558822632,0.7924540638923645,0.9986029267311096,0.9929654002189636,0.8956712484359741,0.7579759359359741,0.7581414580345154,0.9915090203285217,0.9910621047019958,0.4604203402996063,0.5040092468261719
0.36246541142463684,0.6484798789024353,0.8348541259765625,0.7549026012420654,0.7470983862876892,0.9970777630805969,0.9944954514503479,0.7397297024726868,0.6483749747276306,0.7861875891685486,0.9987426996231079,0.9928252696990967,0.8988673686981201,0.7545610070228577,0.7497266530990601,0.9921481013298035,0.991636335849762,0.47483232617378235,0.5154569149017334
0.3619350790977478,0.6364114880561829,0.8394259214401245,0.7591432332992554,0.766261637210846,0.9967320561408997,0.9944725632667542,0.7280888557434082,0.6538763642311096,0.7973327040672302,0.998594343662262,0.9930834770202637,0.8943264484405518,0.7613665461540222,0.757363498210907,0.9916308522224426,0.9911648035049438,0.458910197019577,0.5022881627082825
0.3613436222076416,0.6904873847961426,0.8207719326019287,0.7349376082420349,0.6715295910835266,0.9983228445053101,0.994141161441803,0.7833448052406311,0.619225263595581,0.7563513517379761,0.9990966320037842,0.9920814633369446,0.912182629108429,0.7347885966300964,0.7263035178184509,0.9945675730705261,0.9938728213310242,0.5357900857925415,0.5632912516593933
0.35723578929901123,0.6667309403419495,0.8460044860839844,0.7509089112281799,0.7235060930252075,0.9977148771286011,0.994465172290802,0.751124918460846,0.641983151435852,0.8302912712097168,0.9978519678115845,0.9936527609825134,0.8706792593002319,0.7724558115005493,0.7463734149932861,0.9935216903686523,0.9929762482643127,0.49399393796920776,0.5352879166603088
0.3532803952693939,0.6426602005958557,0.8315963745117188,0.7474523782730103,0.7630535364151001,0.9965047240257263,0.9943119883537292,0.7170116305351257,0.6416898369789124,0.7875426411628723,0.9987677931785583,0.9927950501441956,0.8907036781311035,0.7511257529258728,0.7657942175865173,0.9914701581001282,0.9910523891448975,0.4626333713531494,0.5116059184074402
0.35445231199264526,0.6890862584114075,0.827748715877533,0.7174110412597656,0.648730456829071,0.9986212849617004,0.9939189553260803,0.7762537002563477,0.6016325354576111,0.7787447571754456,0.9988505840301514,0.9926064014434814,0.8925294280052185,0.7459602952003479,0.713287889957428,0.9954719543457031,0.9947046637535095,0.5357605218887329,0.5643476843833923
0.3548141419887543,0.6939421892166138,0.8364495038986206,0.689781904220581,0.6044973134994507,0.9985931515693665,0.9933947920799255,0.7750097513198853,0.5679337978363037,0.8180848956108093,0.9981416463851929,0.9935049414634705,0.8675531148910522,0.7617101669311523,0.6875407099723816,0.995688259601593,0.994726836681366,0.5615161061286926,0.5726026892662048
0.34704920649528503,0.6940451264381409,0.8106667995452881,0.7114611268043518,0.641715943813324,0.9979658722877502,0.9938880205154419,0.7669344544410706,0.5960787534713745,0.7581635117530823,0.9988213777542114,0.9926229119300842,0.8921598792076111,0.7328013181686401,0.6921963095664978,0.9946368336677551,0.9937304854393005,0.5869386196136475,0.57157963514328
0.34507060050964355,0.6495773792266846,0.8189241290092468,0.7292487621307373,0.7276139259338379,0.9964671730995178,0.994179904460907,0.7196985483169556,0.6261624693870544,0.766278862953186,0.99880051612854,0.9927732944488525,0.8915290832519531,0.7414402365684509,0.7191472053527832,0.9923068881034851,0.991652250289917,0.49540790915489197,0.5237607955932617
0.3485952913761139,0.7110629081726074,0.8157045245170593,0.6744860410690308,0.5868992209434509,0.9989683628082275,0.9928663969039917,0.7884075045585632,0.5513077974319458,0.7817879319190979,0.9983890056610107,0.991987407207489,0.8677580952644348,0.7296687960624695,0.6924455761909485,0.996995210647583,0.9960256218910217,0.5838965773582458,0.5903295278549194
0.3279687464237213,0.7058975696563721,0.8356958627700806,0.7262983322143555,0.6613097190856934,0.9983670115470886,0.9944798350334167,0.7860294580459595,0.6166703701019287,0.8084164261817932,0.9981701970100403,0.9937012195587158,0.8803555369377136,0.7628255486488342,0.7004780769348145,0.9957283139228821,0.9949929118156433,0.5749687552452087,0.5820460915565491
0.34361329674720764,0.6561407446861267,0.8226325511932373,0.7228504419326782,0.746313214302063,0.9968129992485046,0.99384605884552,0.702001690864563,0.6168267726898193,0.8589234948158264,0.9955187439918518,0.9926760792732239,0.8098155856132507,0.7450764179229736,0.7715243697166443,0.9946645498275757,0.9943059682846069,0.48387783765792847,0.5321385264396667
0.31668853759765625,0.7102308869361877,0.833288848400116,0.7522693276405334,0.7123149037361145,0.9975258111953735,0.9946284294128418,0.7521897554397583,0.6461686491966248,0.795755922794342,0.9985295534133911,0.9934201240539551,0.8875796794891357,0.7585539817810059,0.7146093249320984,0.9948367476463318,0.9940363764762878,0.5626204013824463,0.5877240896224976
0.3152845501899719,0.7185693383216858,0.837864100933075,0.7523794174194336,0.7182060480117798,0.9978456497192383,0.9947376847267151,0.7507638931274414,0.6486521363258362,0.8537291884422302,0.9964002966880798,0.9936085939407349,0.8285738229751587,0.7676525712013245,0.7153193354606628,0.9963484406471252,0.9955896735191345,0.5715019106864929,0.6045833230018616
0.3067432641983032,0.7491152882575989,0.8447805047035217,0.7430959939956665,0.6984354853630066,0.99793541431427,0.9943987727165222,0.7699232697486877,0.6323974132537842,0.8573599457740784,0.9970074892044067,0.9938669204711914,0.8432116508483887,0.7731847763061523,0.7202432751655579,0.9975612163543701,0.9968132972717285,0.6118107438087463,0.6320886611938477
0.3166382610797882,0.6781044006347656,0.8462536931037903,0.7603639960289001,0.8133581280708313,0.9954428672790527,0.9940052628517151,0.6903051733970642,0.6581518650054932,0.8526569604873657,0.997133195400238,0.9939364194869995,0.8480423092842102,0.7757009863853455,0.778959333896637,0.993368923664093,0.9930090308189392,0.49827584624290466,0.5532163381576538
0.29917651414871216,0.7414891123771667,0.8483360409736633,0.7723250985145569,0.7501953840255737,0.9977667927742004,0.9950690269470215,0.7643636465072632,0.6716724038124084,0.852346658706665,0.9972282648086548,0.9938883185386658,0.8535254001617432,0.7771036028862,0.7375383973121643,0.9968609809875488,0.9961988925933838,0.5901908874511719,0.6246439218521118
0.3045599162578583,0.7390379309654236,0.8361029028892517,0.7609310150146484,0.7093510031700134,0.9981539845466614,0.9951192736625671,0.7866095900535583,0.6605871915817261,0.8070520758628845,0.9983099102973938,0.9937180280685425,0.8918941020965576,0.7663418650627136,0.7086633443832397,0.997121274471283,0.9963752627372742,0.6098784804344177,0.6240487694740295
0.30366063117980957,0.7366675734519958,0.8397548198699951,0.7644211053848267,0.7252827882766724,0.9978950023651123,0.9951432943344116,0.776049792766571,0.6653750538825989,0.8182868361473083,0.9980855584144592,0.9938880205154419,0.8857645392417908,0.7709736227989197,0.7166514992713928,0.996944010257721,0.9962456226348877,0.6016527414321899,0.6217573881149292
0.30366063117980957,0.7366675734519958,0.8397548198699951,0.7644211053848267,0.7252827882766724,0.9978950023651123,0.9951432943344116,0.776049792766571,0.6653750538825989,0.8182868361473083,0.9980855584144592,0.9938880205154419,0.8857645392417908,0.7709736227989197,0.7166514992713928,0.996944010257721,0.9962456226348877,0.6016527414321899,0.6217573881149292
0.3025461733341217,0.7397758960723877,0.8421323895454407,0.7647574543952942,0.7214816212654114,0.9979486465454102,0.9950923323631287,0.7781462073326111,0.6641155481338501,0.8244551420211792,0.9979569315910339,0.9939430356025696,0.882171094417572,0.7732543349266052,0.7146484851837158,0.997102677822113,0.9963760375976562,0.6063176393508911,0.6248936653137207
0.3035714626312256,0.7398448586463928,0.8428141474723816,0.7625207901000977,0.7187321186065674,0.997932493686676,0.9949802756309509,0.7739297747612,0.6610227823257446,0.8302156329154968,0.9977725744247437,0.9939766526222229,0.876505434513092,0.7740040421485901,0.713378369808197,0.9971932172775269,0.9964563250541687,0.6070928573608398,0.6253203749656677
0.30212461948394775,0.7450576424598694,0.8440038561820984,0.7557039856910706,0.697364330291748,0.998297929763794,0.994981586933136,0.7946804165840149,0.6516252756118774,0.8344456553459167,0.9977102875709534,0.9940301775932312,0.8670878410339355,0.7749003767967224,0.7060107588768005,0.9975290298461914,0.9967218637466431,0.6248242259025574,0.6293694376945496
0.30999040603637695,0.7377229332923889,0.8310925364494324,0.759471595287323,0.7125033736228943,0.997693657875061,0.9948983192443848,0.7601452469825745,0.6598711609840393,0.8003965616226196,0.9983016848564148,0.9935871362686157,0.8778494000434875,0.7612403035163879,0.6821657419204712,0.9977434873580933,0.9968076944351196,0.6183488368988037,0.6252049207687378
0.302577942609787,0.7220653891563416,0.8456417918205261,0.7755503058433533,0.8080977201461792,0.9965600371360779,0.994914174079895,0.7270777821540833,0.676988959312439,0.8773438930511475,0.996521532535553,0.9939138293266296,0.8336353898048401,0.7739608883857727,0.7739034295082092,0.9961063265800476,0.9957258701324463,0.5563045740127563,0.6023151874542236
0.3058358132839203,0.7566320300102234,0.8288386464118958,0.7395930886268616,0.6756036877632141,0.9984812140464783,0.9947032332420349,0.7885557413101196,0.6324907541275024,0.7884395122528076,0.998727560043335,0.9934586882591248,0.8852202892303467,0.7560219764709473,0.6996641159057617,0.9981591701507568,0.997306764125824,0.6253977417945862,0.6429815888404846
0.3004637360572815,0.7336232662200928,0.840834379196167,0.7642921209335327,0.7756441831588745,0.9972167015075684,0.9950567483901978,0.7312220335006714,0.669853150844574,0.8311904668807983,0.9976038336753845,0.994013786315918,0.8580704927444458,0.7734468579292297,0.7443177700042725,0.9971231818199158,0.9966444969177246,0.5703147649765015,0.622056245803833
0.3149013817310333,0.7632113695144653,0.818651020526886,0.7113404870033264,0.6316365599632263,0.9979990720748901,0.9935599565505981,0.7812193632125854,0.5886186361312866,0.7665603756904602,0.9989154934883118,0.9929227828979492,0.8929973840713501,0.7419333457946777,0.6681837439537048,0.9986283779144287,0.9974368214607239,0.6600341796875,0.6477798819541931
0.29982903599739075,0.7557701468467712,0.840637743473053,0.7387880682945251,0.6936980485916138,0.998506486415863,0.9945300221443176,0.7714653611183167,0.6297407746315002,0.8769407272338867,0.9966352581977844,0.993709921836853,0.8294180035591125,0.7689394950866699,0.7014279961585999,0.9982823729515076,0.9973296523094177,0.6257505416870117,0.6389065980911255
